Code,Scheme NAV Name,mf,tp
119996,BNP Paribas Flexi Debt Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,59.0,1.0
117958,BNP Paribas Flexi Debt Fund Daily Income Distribution cum Capital Withdrawal Option,59.0,1.0
117959,BNP Paribas Flexi Debt Fund Weekly Income Distribution cum Capital Withdrawal Option,59.0,1.0
117960,BNP Paribas Flexi Debt Fund Monthly Income Distribution cum Capital Withdrawal Option,59.0,1.0
117961,BNP Paribas Flexi Debt Fund Quarterly Income Distribution cum Capital Withdrawal Option,59.0,1.0
117962,BNP Paribas Flexi Debt Fund Half Yearly Income Distribution cum Capital Withdrawal Option,59.0,1.0
119991,BNP Paribas Flexi Debt Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option,59.0,1.0
119893,BNP Paribas LARGE CAP Fund - Direct Plan - Growth Option,59.0,1.0
119894,BNP Paribas LARGE CAP Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option,59.0,1.0
113544,BNP PARIBAS LARGE CAP Fund-Growth Option,59.0,1.0
113545,BNP PARIBAS LARGE CAP Fund-Income Distribution cum Capital Withdrawal Option,59.0,1.0
113547,BNP PARIBAS Short Term Fund-Regular Plan-Growth Option,59.0,1.0
113548,BNP PARIBAS Short Term Fund-Regular Plan-Monthly Income Distribution cum Capital Withdrawal Option,59.0,1.0
113549,BNP PARIBAS Short Term Fund-Regular Plan-Weekly Income Distribution cum Capital Withdrawal Option,59.0,1.0
113557,BNP PARIBAS Short Term Fund-Regular Plan-Quarterly Income Distribution cum Capital Withdrawal Option,59.0,1.0
117952,BNP PARIBAS SHORT TERM FUND QUARTERLY Income Distribution cum Capital Withdrawal OPTION,59.0,1.0
117953,BNP PARIBAS SHORT TERM FUND GROWTH OPTION,59.0,1.0
120134,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,59.0,1.0
120135,BNP Paribas Short Term Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option,59.0,1.0
117954,BNP PARIBAS SHORT TERM FUND WEEKLY Income Distribution cum Capital Withdrawal OPTION,59.0,1.0
117955,BNP PARIBAS SHORT TERM FUND MONTHLY Income Distribution cum Capital Withdrawal OPTION,59.0,1.0
117956,BNP PARIBAS SHORT TERM FUND DAILY Income Distribution cum Capital Withdrawal OPTION,59.0,1.0
120131,BNP Paribas Short Term Fund - Direct Plan - Growth Option,59.0,1.0
120132,BNP Paribas Short Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,59.0,1.0
120133,BNP Paribas Short Term Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option,59.0,1.0
113560,BNP PARIBAS Conservative Hybrid Fund-Regular Plan-Growth Option,59.0,1.0
113561,BNP PARIBAS Conservative hybrid Fund-Regular Plan-Monthly Income Distribution cum Capital Withdrawal Option,59.0,1.0
113562,BNP PARIBAS Conservative Hybrid Fund-Regular Plan-Quarterly Income Distribution cum Capital Withdrawal Option,59.0,1.0
120082,BNP Paribas Conservative Hybrid Fund - Direct Plan - Growth Option,59.0,1.0
120083,BNP Paribas Conservative Hybrid Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,59.0,1.0
120111,BNP Paribas Conservative Hybrid Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option,59.0,1.0
113566,BNP Paribas Mid Cap Fund-Growth Option,59.0,1.0
113567,BNP Paribas Mid Cap Fund-Income Distribution cum Capital Withdrawal Option,59.0,1.0
120001,BNP Paribas Mid Cap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option,59.0,1.0
120002,BNP Paribas Mid Cap Fund - Direct Plan - Growth Option,59.0,1.0
130459,BNP PARIBAS LIQUID FUND - REGULAR PLAN - GROWTH OPTION,59.0,1.0
130465,BNP PARIBAS LIQUID FUND - REGULAR PLAN - WEEKLY Income Distribution cum Capital Withdrawal OPTION,59.0,1.0
130472,BNP PARIBAS LIQUID FUND - GROWTH OPTION,59.0,1.0
130473,BNP PARIBAS LIQUID FUND - DAILY Income Distribution cum Capital Withdrawal OPTION,59.0,1.0
130474,BNP PARIBAS LIQUID FUND - WEEKLY Income Distribution cum Capital Withdrawal OPTION,59.0,1.0
139561,BNP PARIBAS LIQUID FUND SPECIAL UNCLAIMED DIV 36B -- GROWTH OPTION,59.0,1.0
139562,BNP PARIBAS LIQUID FUND SPECIAL UNCLAIMED DIV 36A -- GROWTH OPTION,59.0,1.0
139563,BNP PARIBAS LIQUID FUND SPECIAL UNCLAIMED RED 36B -- GROWTH OPTION,59.0,1.0
130476,BNP PARIBAS LIQUID FUND - MONTHLY Income Distribution cum Capital Withdrawal OPTION,59.0,1.0
130479,BNP PARIBAS LIQUID FUND -- DIRECT PLAN - GROWTH OPTION,59.0,1.0
130486,BNP PARIBAS LIQUID FUND - DIRECT PLAN -- DAILY Income Distribution cum Capital Withdrawal OPTION,59.0,1.0
130487,BNP PARIBAS LIQUID FUND -- DIRECT PLAN - WEEKLY Income Distribution cum Capital Withdrawal OPTION,59.0,1.0
130489,BNP PARIBAS LIQUID Fund - DIRECT PLAN - MONTHLY Income Distribution cum Capital Withdrawal OPTION,59.0,1.0
139560,BNP PARIBAS LIQUID FUND SPECIAL UNCLAIMED RED 36A-- GROWTH OPTION,59.0,1.0
114097,BNP PARIBAS Corporate Bond Fund - Regular Plan - Quarterly-Income Distribution cum Capital Withdrawal Option,59.0,1.0
114099,BNP PARIBAS Corporate Bond Fund - Regular Plan - Growth Option,59.0,1.0
114100,BNP PARIBAS Corporate Bond Fund - Regular Plan - Annual-Income Distribution cum Capital Withdrawal Option,59.0,1.0
114105,BNP PARIBAS Corporate Bond Fund - Regular Plan - Monthly-Income Distribution cum Capital Withdrawal Option,59.0,1.0
119985,BNP Paribas Corporate Bond Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,59.0,1.0
119986,BNP Paribas Corporate Bond Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option,59.0,1.0
117948,BNP PARIBAS CORPORATE BOND FUND QUARTERLY Income Distribution cum Capital Withdrawal OPTION,59.0,1.0
117949,BNP PARIBAS CORPORATE BOND FUND ANNUAL Income Distribution cum Capital Withdrawal OPTION,59.0,1.0
117950,BNP PARIBAS CORPORATE BOND FUND MONTHLY Income Distribution cum Capital Withdrawal OPTION,59.0,1.0
117951,BNP PARIBAS CORPORATE BOND FUND GROWTH OPTION,59.0,1.0
119983,BNP Paribas Corporate Bond Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,59.0,1.0
119984,BNP Paribas Corporate Bond Fund - Direct Plan - Growth Option,59.0,1.0
114216,L&T Money Market Fund - Regular Plan - Growth,56.0,1.0
114217,L&T Money Market Fund - Regular Plan - Daily IDCW,56.0,1.0
114218,L&T Money Market Fund - Regular Plan - Weekly IDCW,56.0,1.0
114219,L&T Money Market Fund - Regular Plan - Monthly IDCW,56.0,1.0
119429,L&T Money Market Fund -Direct Plan- Monthly IDCW,56.0,1.0
119430,L&T Money Market Fund - Direct Plan - Weekly IDCW,56.0,1.0
119431,L&T Money Market Fund -Direct Plan- Growth,56.0,1.0
119432,L&T Money Market Fund - Direct Plan - Daily IDCW,56.0,1.0
114239,ICICI Prudential Credit Risk Fund - Growth,20.0,1.0
114240,ICICI Prudential Credit Risk Fund - Quarterly IDCW,20.0,1.0
114241,ICICI Prudential Credit Risk Fund - Half Yearly IDCW,20.0,1.0
120709,ICICI Prudential Credit Risk Fund - Direct Plan - Quarterly IDCW,20.0,1.0
120710,ICICI Prudential Credit Risk Fund - Direct Plan - Half Yearly IDCW,20.0,1.0
120711,ICICI Prudential Credit Risk Fund - Direct Plan - Growth,20.0,1.0
134341,ICICI Prudential Credit Risk Fund - Direct Plan - Annual IDCW,20.0,1.0
134342,ICICI Prudential Credit Risk Fund - Annual IDCW,20.0,1.0
114301,Principal Balanced Advantage Fund - Growth Option,10.0,1.0
114302,Principal Balanced Advantage Fund - Monthly Income Distribution CUM Capital Withdrawal Option,10.0,1.0
119482,Principal Balanced Advantage Fund - Direct Plan - Growth Option,10.0,1.0
119483,Principal Balanced Advantage Fund - Direct Plan - Monthly Income Distribution CUM Capital Withdrawal Option,10.0,1.0
114359,Invesco India Ultra Short Term Fund - Growth,42.0,1.0
114360,Invesco India Ultra Short Term Fund - Quarterly IDCW (Payout / Reinvestment),42.0,1.0
114361,Invesco India Ultra Short Term Fund - Annual IDCW (Payout / Reinvestment),42.0,1.0
114362,Invesco India Ultra Short Term Fund - Monthly IDCW (Payout / Reinvestment),42.0,1.0
120541,Invesco India Ultra Short Term Fund - Direct Plan - Growth,42.0,1.0
120542,Invesco India Ultra Short Term Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),42.0,1.0
120543,Invesco India Ultra Short Term Fund - Direct Plan - Annual IDCW (Payout / Reinvestment),42.0,1.0
120544,Invesco India Ultra Short Term Fund - Direct Plan - Quarterly IDCW (Payout / Reinvestment),42.0,1.0
136111,Invesco India Ultra Short Term Fund - Daily IDCW (Reinvestment),42.0,1.0
136112,Invesco India Ultra Short Term Fund - Direct Plan - Daily IDCW (Reinvestment),42.0,1.0
114456,Motilal Oswal Midcap 100 ETF (MOFM100),55.0,1.0
114457,Kotak Bluechip Fund - Payout of Income Distribution cumcapital withdrawal option,17.0,1.0
114458,Kotak Bluechip Fund - Growth,17.0,1.0
120152,Kotak Bluechip Fund - Growth - Direct,17.0,1.0
120153,Kotak Bluechip Fund - Payout of Income Distribution cum capital withdrawal option - Direct,17.0,1.0
114476,IDFC Infrastructure Fund - Regular Plan - Growth,48.0,1.0
114477,IDFC Infrastructure Fund - Regular Plan - IDCW,48.0,1.0
118468,IDFC Infrastructure Fund-Direct Plan-IDCW,48.0,1.0
118469,IDFC Infrastructure Fund-Direct Plan-Growth ,48.0,1.0
114564,Axis Midcap Fund - Regular Plan - Growth,53.0,1.0
114565,Axis Midcap Fund - Regular Plan - IDCW,53.0,1.0
120504,Axis Midcap Fund - Direct Plan - IDCW,53.0,1.0
120505,Axis Midcap Fund - Direct Plan - Growth,53.0,1.0
114616,Nippon India Gold Savings Fund-Growth plan- Growth Option,21.0,1.0
114617,NIPPON INDIA GOLD SAVINGS FUND - IDCW Option,21.0,1.0
118662,NIPPON INDIA GOLD SAVINGS FUND - Direct Plan - IDCW Option,21.0,1.0
118663,Nippon India Gold Savings Fund - Direct Plan Growth Plan - Growth Option,21.0,1.0
114630,IDBI Equity Savings Fund IDCW Option,57.0,1.0
114982,IDBI Equity Savings Fund Growth Option,57.0,1.0
114983,IDBI Equity Savings Fund Quarterly IDCW Option,57.0,1.0
118452,IDBI Equity Savings Fund Growth Option Direct,57.0,1.0
118453,IDBI Equity Savings Fund IDCW Option Direct,57.0,1.0
118454,IDBI Equity Savings Fund Option Direct,57.0,1.0
114757,Kotak Gold Fund Payout of Income Distribution cum capital withdrawal option,17.0,1.0
114758,Kotak Gold Fund Growth,17.0,1.0
119780,Kotak Gold Fund Payout of Income Distribution cum capital withdrawal option- Direct,17.0,1.0
119781,Kotak Gold Fund Growth - Direct,17.0,1.0
114854,Navi 3 IN 1 FUND - MONTHLY IDCW Payout,54.0,1.0
114855,Navi 3 in 1 Fund-Growth,54.0,1.0
115101,Navi 3 IN 1 FUND - QUARTERLY IDCW Payout,54.0,1.0
119174,Navi 3 IN 1 FUND - Direct Plan Monthly IDCW Payout,54.0,1.0
119175,Navi 3 IN 1 FUND - Direct Plan Quarterly IDCW Payout,54.0,1.0
146436,Navi 3 in 1 Fund - Direct Plan - Annual IDCW,54.0,1.0
146439,Navi 3 in 1 Fund - Regular Plan - Normal IDCW,54.0,1.0
146440,Navi 3 in 1 Fund - Regular Plan - Annual IDCW,54.0,1.0
119176,Navi 3 in 1 Fund-Direct Plan-Growth Option,54.0,1.0
114858,Kotak Debt Hybrid - Monthly Payout of Income Distribution cum capital withdrawal option,17.0,1.0
114859,Kotak Debt Hybrid - Growth,17.0,1.0
114860,Kotak Debt Hybrid - Quarterly Payout of Income Distribution cum capital withdrawal option,17.0,1.0
120154,Kotak Debt Hybrid - Growth - Direct,17.0,1.0
120155,Kotak Debt Hybrid - Monthly Payout of Income Distribution cum capital withdrawal option - Direct,17.0,1.0
120156,Kotak Debt Hybrid - Quarterly Payout of Income Distribution cum capital withdrawal option - Direct,17.0,1.0
114930,Mirae Asset Great Consumer Fund Regular IDCW,45.0,1.0
114931,Mirae Asset Great Consumer Fund - Regular Plan - Growth option,45.0,1.0
118837,Mirae Asset Great Consumer Fund - Direct Plan - Growth,45.0,1.0
118838,Mirae Asset Great Consumer Fund Direct IDCW,45.0,1.0
114984,Motilal Oswal Nasdaq 100 ETF (MOFN100),55.0,1.0
114999,IDBI Short Term Bond Fund Monthly IDCW,57.0,1.0
115000,IDBI Short Term Bond Fund Weekly IDCW,57.0,1.0
115005,IDBI Short Term Bond Fund Growth,57.0,1.0
118349,IDBI Short Term Bond Fund Growth Direct,57.0,1.0
118457,IDBI Short Term Bond Fund Monthly IDCW Direct,57.0,1.0
118458,IDBI Short Term Bond Fund Weekly IDCW Direct,57.0,1.0
115068,Axis Dynamic Bond Fund - Regular Plan - Growth Option,53.0,1.0
115069,Axis Dynamic Bond Fund - Regular Plan - Quarterly IDCW,53.0,1.0
115131,Axis Dynamic Bond Fund - Regular Plan - Half Yearly IDCW,53.0,1.0
120450,Axis Dynamic Bond Fund - Direct Plan - Half Yearly IDCW,53.0,1.0
120451,Axis Dynamic Bond Fund - Direct Plan - Growth Option,53.0,1.0
120452,Axis Dynamic Bond Fund - Direct Plan - Quarterly IDCW,53.0,1.0
115077,CANARA ROBECO SHORT DURATION FUND - REGULAR PLAN - GROWTH OPTION,32.0,1.0
115078,CANARA ROBECO SHORT DURATION FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment),32.0,1.0
115079,CANARA ROBECO SHORT DURATION FUND - REGULAR PLAN - QUARTERLY IDCW (Payout/Reinvestment),32.0,1.0
118320,CANARA ROBECO SHORT DURATION FUND - DIRECT PLAN - GROWTH OPTION,32.0,1.0
118321,CANARA ROBECO SHORT DURATION FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment),32.0,1.0
118322,CANARA ROBECO SHORT DURATION FUND - DIRECT PLAN - QUARTERLY IDCW (Payout/Reinvestment),32.0,1.0
115091,ICICI Prudential Ultra Short Term Fund - Quarterly IDCW,20.0,1.0
115092,ICICI Prudential Ultra Short Term Fund - Growth,20.0,1.0
115093,ICICI Prudential Ultra Short Term Fund - Half Yearly IDCW,20.0,1.0
115094,ICICI Prudential Ultra Short Term Fund - Monthly IDCW,20.0,1.0
120675,ICICI Prudential Ultra Short Term Fund - Direct Plan -  Quarterly IDCW,20.0,1.0
120676,ICICI Prudential Ultra Short Term Fund - Direct Plan -  Growth,20.0,1.0
145401,ICICI Prudential Ultra Short Term Fund - Direct Plan - Fortnightly IDCW,20.0,1.0
145402,ICICI Prudential Ultra Short Term Fund - Weekly IDCW,20.0,1.0
145403,ICICI Prudential Ultra Short Term Fund - Fortnightly IDCW,20.0,1.0
145404,ICICI Prudential Ultra Short Term Fund - Direct Plan - Daily IDCW,20.0,1.0
120677,ICICI Prudential Ultra Short Term Fund - Direct Plan -  Monthly IDCW,20.0,1.0
120678,ICICI Prudential Ultra Short Term Fund - Direct Plan -  Half Yearly IDCW,20.0,1.0
145399,ICICI Prudential Ultra Short Term Fund - Daily IDCW,20.0,1.0
145400,ICICI Prudential Ultra Short Term Fund - Direct Plan - Weekly IDCW,20.0,1.0
115116,HSBC Brazil Fund-Growth,37.0,1.0
115117,HSBC Brazil Fund - IDCW,37.0,1.0
120035,HSBC Brazil Fund - Growth Direct,37.0,1.0
120036,HSBC Brazil Fund - IDCW Direct Plan,37.0,1.0
115127,Aditya Birla Sun Life Gold ETF,3.0,1.0
115132,Quantum Gold Savings Fund - Direct Plan Growth Option,41.0,1.0
141064,Quantum Gold Savings Fund - Regular Plan Growth Option,41.0,1.0
115270,Union Flexi Cap Fund - Growth Option,61.0,1.0
115290,Union Flexi Cap Fund - IDCW Option,61.0,1.0
119292,Union Flexi Cap Fund - Direct Plan - Growth Option,61.0,1.0
119293,Union Flexi Cap Fund - Direct Plan - IDCW Option,61.0,1.0
115284,Invesco India Nifty Exchange Traded Fund,42.0,1.0
115398,Union Liquid Fund - Growth Option,61.0,1.0
115399,Union Liquid Fund - Fortnightly IDCW Option,61.0,1.0
115400,Union Liquid Fund - Monthly IDCW Option,61.0,1.0
115401,Union Liquid Fund - Daily IDCW Option,61.0,1.0
115402,Union Liquid Fund - Weekly IDCW Option,61.0,1.0
142342,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Upto 3 years,61.0,1.0
142343,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,61.0,1.0
142344,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Upto 3 years,61.0,1.0
142345,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,61.0,1.0
119301,Union Liquid Fund - Direct Plan - Daily IDCW Option,61.0,1.0
119302,Union Liquid Fund - Direct Plan - Monthly IDCW Option,61.0,1.0
119303,Union Liquid Fund - Direct Plan - Growth Option,61.0,1.0
119304,Union Liquid Fund - Direct Plan - Weekly IDCW Option,61.0,1.0
119305,Union Liquid Fund - Direct Plan - Fortnightly IDCW Option,61.0,1.0
115464,TATA Treasury Advantage Fund Regular Plan - Periodic Payout of Income Distribution cum capital withdrawal option ,25.0,1.0
147402,Tata Treasury Advantage Fund Segregated Portfolio 1  Regular Plan - Periodic Payout of Income Distribution cum capital withdrawal option ,25.0,1.0
115512,Aditya Birla Sun Life Nifty ETF,3.0,1.0
115676,SBI GOLD FUND REGULAR PLAN - GROWTH,22.0,1.0
115677,SBI Gold Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,1.0
119788,SBI GOLD FUND- DIRECT PLAN - GROWTH,22.0,1.0
119789,SBI Gold Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,1.0
115788,Navi Large Cap Equity Fund - Normal IDCW Payout,54.0,1.0
115790,Navi Large Cap Equity Fund - Growth Option,54.0,1.0
119148,Navi Large Cap Equity Fund-Direct Plan-Growth Option,54.0,1.0
135661,Navi Large Cap Equity Fund - Quarterly IDCW,54.0,1.0
119149,Navi Large Cap Equity Fund - Direct Plan Normal IDCW Payout,54.0,1.0
135656,Navi Large Cap Equity Fund - Direct Plan Quarterly IDCW,54.0,1.0
135657,Navi Large Cap Equity Fund - Half Yearly IDCW Payout,54.0,1.0
135658,Navi Large Cap Equity Fund - Direct Plan Half Yearly IDCW,54.0,1.0
135659,Navi Large Cap Equity Fund - Direct Plan Annual IDCW,54.0,1.0
135660,Navi Large Cap Equity Fund - Annual IDCW Payout,54.0,1.0
115833,ICICI Prudential Regular Gold Savings Fund (FOF) - Growth,20.0,1.0
115834,ICICI Prudential Regular Gold Savings Fund (FOF) - IDCW,20.0,1.0
120685,ICICI Prudential Regular Gold Savings Fund (FOF) - Direct Plan -  Growth,20.0,1.0
120686,ICICI Prudential Regular Gold Savings Fund (FOF) - Direct Plan -  IDCW,20.0,1.0
115881,DSP World Agriculture Fund - Regular Plan - IDCW,6.0,1.0
115882,DSP World Agriculture Fund - Regular Plan - Growth,6.0,1.0
119271,DSP World Agriculture Fund - Direct Plan - Growth,6.0,1.0
119272,DSP World Agriculture Fund - Direct Plan - IDCW,6.0,1.0
115883,L&T Equity Savings Fund - Regular Plan - Monthly IDCW,56.0,1.0
115886,L&T Equity Savings Fund - Regular Plan - Quarterly IDCW,56.0,1.0
115887,L&T Equity Savings Fund - Regular Plan - Growth,56.0,1.0
119801,L&T Equity Savings Fund- Direct Plan-Quarterly IDCW,56.0,1.0
119802,L&T Equity Savings Fund - Direct Plan-Growth,56.0,1.0
119803,L&T Equity Savings Fund - Direct Plan-Monthly IDCW,56.0,1.0
115897,Axis Gold Fund - Regular Plan - Growth Option,53.0,1.0
115898,Axis Gold Fund - Regular Plan - IDCW,53.0,1.0
120472,Axis Gold Fund - Direct Plan - IDCW,53.0,1.0
120473,Axis Gold Fund - Direct Plan - Growth option,53.0,1.0
115934,HDFC Gold Fund - Growth Option,9.0,1.0
119132,HDFC Gold Fund - Direct Plan,9.0,1.0
115939,IDBI Gold Exchange Traded Fund,57.0,1.0
115942,Tata Retirement Savings Fund -Regular Plan -Progressive -Growth,25.0,1.0
115943,Tata Retirement Savings Fund Moderate -Regular Plan (Growth),25.0,1.0
115944,Tata Retirement Savings Fund Regular Plan-Conservative Plan (Growth),25.0,1.0
115991,Indiabulls Liquid Fund - Growth Option,63.0,1.0
115992,Indiabulls Liquid Fund- Regular Plan- - Income Distribution cum capital withdrawal Option (Reinvestment),63.0,1.0
115993,Indiabulls Liquid Fund- Regular Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),63.0,1.0
115994,Indiabulls Liquid Fund- Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),63.0,1.0
115995,Indiabulls Liquid Fund- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),63.0,1.0
119135,Indiabulls Liquid Fund - Direct Plan - Growth Option,63.0,1.0
147939,Indiabulls Liquid Fund- Direct Plan- Growth- Unclaimed Redemption> 3Yrs,63.0,1.0
147940,Indiabulls Liquid Fund-Direct Plan- Growth- Unclaimed Dividend > 3 Yrs,63.0,1.0
119136,Indiabulls Liquid Fund- Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment),63.0,1.0
119137,Indiabulls Liquid Fund- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),63.0,1.0
119138,Indiabulls Liquid Fund- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),63.0,1.0
119139,Indiabulls Liquid Fund- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),63.0,1.0
147937,Indiabulls Liquid Fund- Direct Plan- Growth -Unclaimed Redemption < 3 Yrs,63.0,1.0
147938,Indiabulls Liquid Fund- Direct Plan-Growth- Unclaimed Dividend < 3 Yrs,63.0,1.0
119306,Union Long Term Equity Fund - Direct Plan - IDCW Option,61.0,1.0
119307,Union Long Term Equity Fund - Direct Plan - Growth Option,61.0,1.0
116051,Union Long Term Equity Fund - Growth Option,61.0,1.0
116052,Union Long Term Equity Fund - IDCW Option,61.0,1.0
116075,Invesco India Gold Fund - IDCW (Payout / Reinvestment),42.0,1.0
116077,Invesco India Gold Fund - Growth,42.0,1.0
120530,Invesco India Gold Fund - Direct Plan - IDCW (Payout / Reinvestment),42.0,1.0
120531,Invesco India Gold Fund - Direct Plan- - Growth,42.0,1.0
116153,Franklin India Credit Risk Fund - Growth,27.0,1.0
116154,Franklin India Credit Risk Fund - IDCW ,27.0,1.0
118552,Franklin India Credit Risk Fund - Direct - IDCW ,27.0,1.0
118553,Franklin India Credit Risk Fund - Direct - Growth,27.0,1.0
147961,Franklin India Credit Risk Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023 (P/C 03Sep2021)-Growth Plan,27.0,1.0
